address,district,area,bedrooms,garage,type,rent,total,area_z,bedrooms_z,garage_z,standard_score,high_standard,standard_score_type,high_standard_type
Rua Arcelino Aguiar,Vila Santo Estéfano,40,1,0,Casa,1000,1042,-0.6064961423417503,-1.0421968680895024,-0.9385440628021179,-2.5872370732333705,0,-3.1608705654153524,0
Rua Capimirim,Brooklin Paulista,130,2,2,Casa,4200,4654,0.6096611277265065,0.03257732861801848,0.8278139635038533,1.4700524198483782,0,-0.07979774427221037,0
Rua Barão de Tramandaí,Vila Alpina,100,3,2,Casa,3000,3127,0.20427537103708754,1.1073515253255395,0.8278139635038533,2.1394408598664802,0,0.5343015980025809,0
Rua Gonzaga Franco,Vila Guiomar,82,3,2,Apartamento,2620,3544,-0.038956082976563826,1.1073515253255395,0.8278139635038533,1.896209405852829,0,2.522986913302236,0
Rua Doutor Vicente Giacaglini,Vila Bela,90,3,1,Apartamento,2200,3180,0.06914678547394788,1.1073515253255395,-0.05536504964913233,1.121133261150355,0,1.5642380282741173,0
Rua Barão de Jaguara,Cambuci,142,2,0,Casa,4500,4881,0.771815430402274,0.03257732861801848,-0.9385440628021179,-0.1341513037818255,0,-1.2491520278188095,0
Rua Dolores Duran,Vila Basileia,120,3,2,Casa,4400,4645,0.4745325421633668,1.1073515253255395,0.8278139635038533,2.4096980309927596,0,0.730910566990725,0
Rua Cônego José Norberto,Vila Brasilio Machado,68,3,1,Apartamento,3629,4639,-0.22813610276495933,1.1073515253255395,-0.05536504964913233,0.8238503729114478,0,1.1313342540564244,0
Rua Ribeirão Branco,Vila Bertioga,43,2,1,Apartamento,2590,2890,-0.5659575666728084,0.03257732861801848,-0.05536504964913233,-0.5887452877039223,0,-0.6151372947585456,0
Rua Manguari,Jardim Andaraí,50,2,1,Apartamento,1600,2006,-0.4713675567786107,0.03257732861801848,-0.05536504964913233,-0.49415527780972457,0,-0.4773951847801889,0
Rua Deputado Laércio Corte,Paraíso do Morumbi,90,1,2,Apartamento,4495,7135,0.06914678547394788,-1.0421968680895024,0.8278139635038533,-0.1452361191117012,0,0.17133558406439486,0
Rua Doutor João Batista de Lacerda,Quarta Parada,72,3,1,Apartamento,3300,4022,-0.17408466853970347,1.1073515253255395,-0.05536504964913233,0.8779018071367036,0,1.210044031186914,0
Rua Antonieta,Picanço,70,2,1,Apartamento,1600,1971,-0.20111038565233139,0.03257732861801848,-0.05536504964913233,-0.22389810668344523,0,-0.0838462991277408,0
Rua Aureliano Coutinho,Vila Buarque,50,2,1,Apartamento,2200,3199,-0.4713675567786107,0.03257732861801848,-0.05536504964913233,-0.49415527780972457,0,-0.4773951847801889,0
Rua Coronel Luís Barroso,Jardim Novo Santo Amaro,31,1,1,Studio e kitnet,2490,3055,-0.728111869348576,-1.0421968680895024,-0.05536504964913233,-1.8256737870872106,0,1.5371304433303634,0
Avenida Brigadeiro Luís Antônio,Bela Vista,38,1,0,Apartamento,1248,1736,-0.6335218594543782,-1.0421968680895024,-0.9385440628021179,-2.6142627903459985,0,-3.0842283972101656,0
Rua Capitão Lorena,Vila Invernada,25,1,0,Casa,915,1088,-0.8091890206864598,-1.0421968680895024,-0.9385440628021179,-2.78992995157808,0,-3.3083272921564606,0
Rua Maracá,Vila Guarani (z Sul),62,2,2,Apartamento,1640,2928,-0.3092132541028431,0.03257732861801848,0.8278139635038533,0.5511780380190286,0,0.8749025859003778,0
Rua Martim Francisco,Santa Cecilia,40,1,0,Apartamento,1400,2320,-0.6064961423417503,-1.0421968680895024,-0.9385440628021179,-2.5872370732333705,0,-3.044873508644921,0
Rua Batinga,Vila Nova Mazzei,200,3,2,Casa,3650,3901,1.555561226668484,1.1073515253255395,0.8278139635038533,3.4907267154978765,0,1.517346442943302,0
Rua Cayowaá,Perdizes,29,1,0,Studio e kitnet,1200,1733,-0.7551375864612039,-1.0421968680895024,-0.9385440628021179,-2.735878517352824,0,-0.8352088320255647,0
Rua Tucuna,Perdizes,240,3,2,Casa,7599,8877,2.0960755689210426,1.1073515253255395,0.8278139635038533,4.031241057750435,1,1.91056438091959,0
Rua Ailson Simões,Cupecê,123,2,5,Casa,4000,4170,0.5150711178323087,0.03257732861801848,3.4773510029628096,4.024999449413137,1,1.7823686139911676,0
Rua Francisco de Oliveira Braga,Vila Amalia (zona Leste),40,1,0,Casa,1330,1441,-0.6064961423417503,-1.0421968680895024,-0.9385440628021179,-2.5872370732333705,0,-3.1608705654153524,0
Rua Doutor Antônio Barbosa Bueno,Vila Sônia,115,2,2,Casa,5200,5420,0.406968249381797,0.03257732861801848,0.8278139635038533,1.2673595415036687,0,-0.22725447101331858,0
Avenida Vieira de Carvalho,República,122,2,0,Apartamento,3500,4774,0.5015582592759947,0.03257732861801848,-0.9385440628021179,-0.4044084749081047,0,-0.17678763572047396,0
Rua Coronel Jordão,Vila Paiva,31,1,1,Apartamento,1840,2586,-0.728111869348576,-1.0421968680895024,-0.05536504964913233,-1.8256737870872106,0,-2.105802067899425,0
Rua Júlio de Menezes,Jardim da Gloria,54,1,1,Apartamento,2100,2459,-0.4173161225533548,-1.0421968680895024,-0.05536504964913233,-1.5148780402919895,0,-1.6532208493991094,0
Alameda Lorena,Jardim Paulista,64,1,1,Apartamento,3056,4154,-0.2821875369902152,-1.0421968680895024,-0.05536504964913233,-1.3797494547288498,0,-1.4564464065728853,0
Rua Zurich,Taboão,75,2,1,Apartamento,1360,1906,-0.13354609287076158,0.03257732861801848,-0.05536504964913233,-0.15633381390187542,0,0.01454092228537119,0
Rua Oliveira Catrambi,Jardim Vila Formosa,74,2,1,Apartamento,6000,6577,-0.14705895142707553,0.03257732861801848,-0.05536504964913233,-0.16984667245818938,0,-0.005136521997251207,0
Rua Oliveira Catrambi,Jardim Vila Formosa,72,2,1,Apartamento,6000,6577,-0.17408466853970347,0.03257732861801848,-0.05536504964913233,-0.19687238957081732,0,-0.04449141056249601,0
Rua Campos Belos,Vila Rosalia,110,3,2,Casa,5000,5462,0.33940395660022715,1.1073515253255395,0.8278139635038533,2.27456944542962,0,0.632606082496653,0
Rua João Burjakian,Lauzane Paulista,36,1,0,Apartamento,930,966,-0.6605475765670061,-1.0421968680895024,-0.9385440628021179,-2.6412885074586265,0,-3.1235832857754104,0
Rua Alba,Vila Parque Jabaquara,65,2,1,Apartamento,1600,2325,-0.2686746784339012,0.03257732861801848,-0.05536504964913233,-0.29146239946501507,0,-0.18223352054085282,0
Rua Américo Alves Pereira Filho,Morumbi,132,2,2,Apartamento,3700,6616,0.6366868448391344,0.03257732861801848,0.8278139635038533,1.4970781369610062,0,2.2523236856839457,0
Rua David Eid,Vila do Castelo,62,2,1,Apartamento,1930,2792,-0.3092132541028431,0.03257732861801848,-0.05536504964913233,-0.332000975133957,0,-0.24126585338872003,0
Rua das Palmeiras,Vila Buarque,36,1,1,Studio e kitnet,2500,3343,-0.6605475765670061,-1.0421968680895024,-0.05536504964913233,-1.7581094943056408,0,2.0805462624132423,0
Rua da Consolação,Consolação,43,1,1,Apartamento,3200,4060,-0.5659575666728084,-1.0421968680895024,-0.05536504964913233,-1.6635194844114432,0,-1.8696727365079557,0
Rua Firmiano Cardoso,Chácara Cruzeiro do Sul,153,3,4,Casa,5000,5096,0.9204568745217276,1.1073515253255395,2.594171989809824,4.621980389657091,1,2.3426350307606487,0
Rua Doutor Nicolau de Sousa Queirós,Vila Mariana,36,1,0,Studio e kitnet,2300,3081,-0.6605475765670061,-1.0421968680895024,-0.9385440628021179,-2.6412885074586265,0,-0.07442668530953428,0
Rua General Syzeno Sarmento,Jardim Esmeralda,139,4,2,Casa,3800,3961,0.7312768547333321,2.1821257220330605,0.8278139635038533,3.741216540270246,1,1.8267018832864694,0
Rua Doutor Maurício de Lacerda,São Judas,74,3,2,Apartamento,3400,4797,-0.14705895142707553,1.1073515253255395,0.8278139635038533,1.7881065374023173,0,2.3655673590412567,0
Rua Carlos Belmiro Correia,Parque Peruche,57,2,1,Apartamento,1500,2408,-0.37677754688441295,0.03257732861801848,-0.05536504964913233,-0.3995652679155268,0,-0.3396530748018321,0
Rua Felício Pereira,Jardim Piqueroby,120,2,5,Casa,3830,4019,0.4745325421633668,0.03257732861801848,3.4773510029628096,3.9844608737441947,1,1.7528772686429461,0
Avenida Angélica,Santa Cecília,45,1,0,Apartamento,1479,1998,-0.5389318495601805,-1.0421968680895024,-0.9385440628021179,-2.519672780451801,0,-2.946486287231809,0
Rua Severino Soares,Vila Nova Mazzei,30,1,0,Apartamento,780,810,-0.74162472790489,-1.0421968680895024,-0.9385440628021179,-2.72236565879651,0,-3.241647951471145,0
Rua João Francisco de Moura,Campo Grande,100,3,3,Casa,2490,2815,0.20427537103708754,1.1073515253255395,1.7109929766568388,3.0226198730194658,0,1.1779614304723238,0
Rua Francisco Rossano,Sítio da Figueira,40,2,1,Apartamento,1550,1935,-0.6064961423417503,0.03257732861801848,-0.05536504964913233,-0.6292838633728642,0,-0.6741696276064129,0
Rua José Muniz dos Santos,Cidade Monções,50,1,1,Apartamento,2800,3907,-0.4713675567786107,-1.0421968680895024,-0.05536504964913233,-1.5689294745172453,0,-1.7319306265295988,0
Rua José Soares de Azevedo,Vila Santa Luzia,30,1,0,Studio e kitnet,750,853,-0.74162472790489,-1.0421968680895024,-0.9385440628021179,-2.72236565879651,0,-0.7265256682089889,0
Rua Cônego Sangirardi,Vila Siqueira (zona Norte),90,2,1,Casa,1700,1843,0.06914678547394788,0.03257732861801848,-0.05536504964913233,0.046359064442834025,0,-1.1166755147182417,0
Rua Eugênio Lorenzetti,Jardim Iris,59,2,1,Apartamento,2900,3434,-0.349751829771785,0.03257732861801848,-0.05536504964913233,-0.3725395508028988,0,-0.3002981862365873,0
Rua Bartira,Perdizes,74,3,1,Apartamento,2720,3475,-0.14705895142707553,1.1073515253255395,-0.05536504964913233,0.9049275242493316,0,1.2493989197521589,0
Rua do Símbolo,Jardim Ampliação,104,3,2,Apartamento,2500,3776,0.25832680526234336,1.1073515253255395,0.8278139635038533,2.193492294091736,0,2.9558906875199287,0
Rua Solidônio Leite,Vila Ivone,75,3,1,Apartamento,2040,2649,-0.13354609287076158,1.1073515253255395,-0.05536504964913233,0.9184403828056455,0,1.2690763640347813,0
Rua Frei Orlando,Vila Santa Isabel,40,2,0,Apartamento,1990,2217,-0.6064961423417503,0.03257732861801848,-0.9385440628021179,-1.5124628765258499,0,-1.790338066895511,0
Rua Prefeito Rinaldo Poli,Jardim City,120,3,4,Casa,4690,4871,0.4745325421633668,1.1073515253255395,2.594171989809824,4.17605605729873,1,2.018230231930211,0
Rua Girassol,Vila Madalena,80,3,1,Apartamento,3950,5378,-0.06598180008919176,1.1073515253255395,-0.05536504964913233,0.9860046755872153,0,1.3674635854478934,0
Rua Barrânia,Jardim Oriental,120,3,1,Casa,3000,3116,0.4745325421633668,1.1073515253255395,-0.05536504964913233,1.526519017839774,0,0.0872507345209822,0
Rua Marino Navarro,Jardim Patente Novo,115,3,2,Casa,3360,3503,0.406968249381797,1.1073515253255395,0.8278139635038533,2.3421337382111895,0,0.681758324743689,0
Rua dos Aliados,Vila Sao Pedro,70,2,2,Apartamento,2230,2727,-0.20111038565233139,0.03257732861801848,0.8278139635038533,0.6592809064695404,0,1.032322140161357,0
Rua General Júlio Marcondes Salgado,Campos Elíseos,31,1,0,Studio e kitnet,2529,3443,-0.728111869348576,-1.0421968680895024,-0.9385440628021179,-2.708852800240196,0,-0.6178425043924132,0
Rua Paulistânia,Vila Madalena,35,1,0,Apartamento,3700,4232,-0.6740604351233201,-1.0421968680895024,-0.9385440628021179,-2.6548013660149405,0,-3.1432607300580333,0
Rua Embaixador Coelho de Almeida,Parque Jabaquara,220,3,3,Casa,5000,5421,1.8258183977947633,1.1073515253255395,1.7109929766568388,4.644162899777141,1,2.357615244401189,0
Rua João Vitorino de Souza,Jardim Caravelas,76,2,1,Apartamento,2820,3775,-0.12003323431444761,0.03257732861801848,-0.05536504964913233,-0.14282095534556147,0,0.0342183665679936,0
Rua Montes Aureos,Penha de França,124,3,2,Apartamento,4070,4283,0.5285839763886226,1.1073515253255395,0.8278139635038533,2.463749465218015,0,3.349439573172377,1
Avenida Joaquina Ramalho,Vila Guilherme,62,2,1,Apartamento,2125,2948,-0.3092132541028431,0.03257732861801848,-0.05536504964913233,-0.332000975133957,0,-0.24126585338872003,0
Avenida da Liberdade,Liberdade,30,1,0,Studio e kitnet,1400,1814,-0.74162472790489,-1.0421968680895024,-0.9385440628021179,-2.72236565879651,0,-0.7265256682089889,0
Rua Alves de Almeida,Chácara Belenzinho,150,3,0,Casa,3040,3169,0.8799182988527857,1.1073515253255395,-0.9385440628021179,1.048725761376207,0,-0.2614956444665444,0
Rua das Uvaias,Vila da Saúde,71,2,1,Apartamento,3000,4043,-0.18759752709601743,0.03257732861801848,-0.05536504964913233,-0.21038524812713127,0,-0.06416885484511842,0
Rua Bela Cintra,Consolação,43,1,1,Apartamento,2837,3837,-0.5659575666728084,-1.0421968680895024,-0.05536504964913233,-1.6635194844114432,0,-1.8696727365079557,0
Rua Cardoso de Almeida,Perdizes,36,1,1,Apartamento,3000,3959,-0.6605475765670061,-1.0421968680895024,-0.05536504964913233,-1.7581094943056408,0,-2.007414846486313,0
Rua José Paolone,Santa Paula,56,2,1,Apartamento,2910,3547,-0.3902904054407269,0.03257732861801848,-0.05536504964913233,-0.4130781264718407,0,-0.3593305190844544,0
Rua Manoel Dutra,Bela Vista,26,1,0,Studio e kitnet,1900,2114,-0.7956761621301458,-1.0421968680895024,-0.9385440628021179,-2.776417093021766,0,-1.161258323475292,0
Rua Arapuru,Planalto Paulista,145,2,1,Casa,5000,5821,0.8123540060712159,0.03257732861801848,-0.05536504964913233,0.789566285040102,0,-0.5760008500008451,0
Rua Croata,Lapa,67,2,2,Apartamento,5330,6694,-0.24164896132127328,0.03257732861801848,0.8278139635038533,0.6187423308005985,0,0.9732898073134898,0
Rua Professor João Arruda,Pompeia,80,1,1,Apartamento,3950,4820,-0.06598180008919176,-1.0421968680895024,-0.05536504964913233,-1.1635437178278265,0,-1.1416072980509269,0
Avenida Professor José Maria Alkmin,Jardim Ester,64,2,1,Apartamento,1858,2532,-0.2821875369902152,0.03257732861801848,-0.05536504964913233,-0.3049752580213291,0,-0.2019109648234752,0
Avenida Jamaris,Moema,104,3,3,Apartamento,7650,9518,0.25832680526234336,1.1073515253255395,1.7109929766568388,3.0766713072447214,0,4.072059126809027,1
Avenida Ítalo Brasileiro Piva,Picanço,64,2,1,Apartamento,4500,5174,-0.2821875369902152,0.03257732861801848,-0.05536504964913233,-0.3049752580213291,0,-0.2019109648234752,0
João Barreto de Menezes,Vila Santa Catarina,61,2,1,Apartamento,3000,3824,-0.32272611265915707,0.03257732861801848,-0.05536504964913233,-0.3455138336902709,0,-0.26094329767134244,0
Avenida Mazzei,Vila Nova Mazzei,16,1,0,Casa,930,970,-0.9308047476932855,-1.0421968680895024,-0.9385440628021179,-2.911545678584906,0,-3.3968013282011253,0
Avenida Professor Luiz Ignácio Anhaia Mello,Vila Graciosa,41,2,1,Apartamento,1654,2167,-0.5929832837854363,0.03257732861801848,-0.05536504964913233,-0.6157710048165502,0,-0.6544921833237904,0
Rua Domingos Paiva,Brás,32,1,0,Apartamento,2125,2557,-0.7145990107922621,-1.0421968680895024,-0.9385440628021179,-2.6953399416838826,0,-3.2022930629059,0
Avenida Alcântara Machado,Brás,46,2,0,Apartamento,1700,2466,-0.5254189910038666,0.03257732861801848,-0.9385440628021179,-1.431385725187966,0,-1.6722734011997766,0
Rua Isabel,Vila Guiomar,53,2,1,Apartamento,2500,3092,-0.4308289811096688,0.03257732861801848,-0.05536504964913233,-0.45361670214078265,0,-0.41836285193232164,0
Rua Pereira da Nóbrega,Vila Monumento,57,2,1,Apartamento,1445,2329,-0.37677754688441295,0.03257732861801848,-0.05536504964913233,-0.3995652679155268,0,-0.3396530748018321,0
Rua Amaral Gurgel,Vila Buarque,32,1,0,Apartamento,1180,1577,-0.7145990107922621,-1.0421968680895024,-0.9385440628021179,-2.6953399416838826,0,-3.2022930629059,0
Rua Harmonia,Vila Madalena,98,1,1,Apartamento,11560,12640,0.1772496539244596,-1.0421968680895024,-0.05536504964913233,-0.9203122638141752,0,-0.7874133009637236,0
Rua Campevas,Perdizes,119,3,2,Apartamento,6000,8785,0.46101968360705287,1.1073515253255395,0.8278139635038533,2.3961851724364456,0,3.251052351759265,1
Avenida Pasteur,Vila Nova Savoia,136,3,3,Casa,4980,5247,0.6907382790643902,1.1073515253255395,1.7109929766568388,3.509082781046769,0,1.5318575746509833,0
Avenida Benjamin Harris Hunicutt,Portal dos Gramados,69,3,1,Apartamento,2000,2729,-0.21462324420864537,1.1073515253255395,-0.05536504964913233,0.8373632314677618,0,1.1510116983390468,0
Rua Jesuíno Pascoal,Santa Cecilia,29,1,0,Studio e kitnet,1312,1846,-0.7551375864612039,-1.0421968680895024,-0.9385440628021179,-2.735878517352824,0,-0.8352088320255647,0
Rua Simão da Matta,Vila Guarani (zona Sul),40,2,1,Apartamento,2000,2559,-0.6064961423417503,0.03257732861801848,-0.05536504964913233,-0.6292838633728642,0,-0.6741696276064129,0
Rua Ana de Barros,Jardim Santa Inês,60,3,1,Apartamento,2500,3336,-0.336238971215471,1.1073515253255395,-0.05536504964913233,0.7157475044609362,0,0.9739146997954453,0
Rua Bartira,Perdizes,30,1,0,Studio e kitnet,3100,3765,-0.74162472790489,-1.0421968680895024,-0.9385440628021179,-2.72236565879651,0,-0.7265256682089889,0
Rua Frei Caneca,Consolação,40,1,1,Studio e kitnet,3265,4081,-0.6064961423417503,-1.0421968680895024,-0.05536504964913233,-1.704058060080385,0,2.515278917679545,1
Rua Doutor José Carlos de Toledo Piza,Jardim Parque Morumbi,104,3,1,Apartamento,6500,7476,0.25832680526234336,1.1073515253255395,-0.05536504964913233,1.3103132809387505,0,1.8397222482308309,0
Rua João Scatamacchia,Vila Campo Grande,70,2,2,Apartamento,1500,2481,-0.20111038565233139,0.03257732861801848,0.8278139635038533,0.6592809064695404,0,1.032322140161357,0
Rua Capitão Nascimento,Vila Nelson,100,3,4,Casa,5000,5512,0.20427537103708754,1.1073515253255395,2.594171989809824,3.905798886172451,1,1.8216212629420667,0
Rua Teodureto Souto,Cambuci,60,2,1,Apartamento,5125,6152,-0.336238971215471,0.03257732861801848,-0.05536504964913233,-0.3590266922465849,0,-0.28062074195396486,0
Rua do Símbolo,Jardim Ampliação,73,3,2,Apartamento,3000,3781,-0.1605718099833895,1.1073515253255395,0.8278139635038533,1.7745936788460033,0,2.3458899147586343,0
Rua João Álvares Soares,Campo Belo,156,2,2,Apartamento,9500,12260,0.9609954501906695,0.03257732861801848,0.8278139635038533,1.8213867423125412,0,2.7245823484668836,0
Rua País Natal,Jardim Filhos da Terra,102,2,0,Casa,5300,5525,0.23130108814971545,0.03257732861801848,-0.9385440628021179,-0.674665646034384,0,-1.642369965795098,0
Rua Sansão Alves dos Santos,Cidade Monções,75,1,2,Apartamento,7650,9520,-0.13354609287076158,-1.0421968680895024,0.8278139635038533,-0.3479289974564106,0,-0.12382608017494112,0
Rua Herval,Belenzinho,26,1,0,Studio e kitnet,2700,3217,-0.7956761621301458,-1.0421968680895024,-0.9385440628021179,-2.776417093021766,0,-1.161258323475292,0
Rua Barão de Campinas,Campos Elíseos,24,1,0,Studio e kitnet,2794,2830,-0.8227018792427737,-1.0421968680895024,-0.9385440628021179,-2.8034428101343942,0,-1.3786246511084437,0
Avenida Nove de Julho,Bela Vista,40,1,1,Apartamento,2210,2966,-0.6064961423417503,-1.0421968680895024,-0.05536504964913233,-1.704058060080385,0,-1.928705069355823,0
Rua Joel Carlos Borges,Cidade Monções,50,1,1,Apartamento,4300,5680,-0.4713675567786107,-1.0421968680895024,-0.05536504964913233,-1.5689294745172453,0,-1.7319306265295988,0
Rua Duarte Moreira,Vila Miriam,50,1,0,Casa,690,719,-0.4713675567786107,-1.0421968680895024,-0.9385440628021179,-2.452108487670231,0,-3.0625660809212802,0
Rua Diana,Perdizes,75,2,1,Apartamento,4000,5354,-0.13354609287076158,0.03257732861801848,-0.05536504964913233,-0.15633381390187542,0,0.01454092228537119,0
Rua Trajano Reis,Jardim das Vertentes,71,3,1,Apartamento,2170,3289,-0.18759752709601743,1.1073515253255395,-0.05536504964913233,0.8643889485803897,0,1.1903665869042916,0
Rua dos Poetas Guarulhenses,Jardim Las Vegas,101,3,6,Casa,2800,2966,0.2177882295934015,1.1073515253255395,4.360530016115796,5.685669771034736,1,3.1187713763309595,0
Avenida Jandira,Indianópolis,72,2,2,Apartamento,7000,7953,-0.17408466853970347,0.03257732861801848,0.8278139635038533,0.6863066235821683,0,1.0716770287266018,0
Rua Nossa Senhora da Saúde,Jardim Previdência,22,1,0,Casa,1190,1263,-0.8497275963554016,-1.0421968680895024,-0.9385440628021179,-2.830468527247022,0,-3.3378186375046823,0
Rua Ribeiro de Barros,Vila Anglo Brasileira,72,2,2,Apartamento,5300,7035,-0.17408466853970347,0.03257732861801848,0.8278139635038533,0.6863066235821683,0,1.0716770287266018,0
Rua do Acre,Vila Bertioga,115,3,2,Apartamento,2257,4479,0.406968249381797,1.1073515253255395,0.8278139635038533,2.3421337382111895,0,3.1723425746287752,1
Rua Corinto,Vila Indiana,72,3,2,Apartamento,2850,4255,-0.17408466853970347,1.1073515253255395,0.8278139635038533,1.7610808202896893,0,2.326212470476012,0
Rua Ibiapaba,Vila Sônia,50,1,1,Apartamento,2500,3146,-0.4713675567786107,-1.0421968680895024,-0.05536504964913233,-1.5689294745172453,0,-1.7319306265295988,0
Rua Thomás Deloney,Santo Amaro,51,2,1,Apartamento,2300,3664,-0.4578546982222967,0.03257732861801848,-0.05536504964913233,-0.48064241925341056,0,-0.45771774049756647,0
Rua Vergueiro,Vila Mariana,60,2,1,Apartamento,2200,3612,-0.336238971215471,0.03257732861801848,-0.05536504964913233,-0.3590266922465849,0,-0.28062074195396486,0
Rua Marie Nader Calfat,Jardim Ampliacao,31,1,1,Studio e kitnet,2350,2990,-0.728111869348576,-1.0421968680895024,-0.05536504964913233,-1.8256737870872106,0,1.5371304433303634,0
Rua Bahia,Higienópolis,146,3,2,Apartamento,6000,8847,0.8258668646275299,1.1073515253255395,0.8278139635038533,2.7610323534569226,0,3.7823433473900696,1
Avenida Lemos Monteiro,Olímpico,188,3,4,Apartamento,10900,13030,1.3934069239927163,1.1073515253255395,2.594171989809824,5.094930439128079,1,6.841132885838406,1
Rua Alvaro de Menezes,Vila Mariana,150,3,1,Casa,6500,7088,0.8799182988527857,1.1073515253255395,-0.05536504964913233,1.9319047745291928,0,0.3821641880031985,0
Rua Giovanni Boltraffio,Parque Bristol,64,2,1,Apartamento,1050,1791,-0.2821875369902152,0.03257732861801848,-0.05536504964913233,-0.3049752580213291,0,-0.2019109648234752,0
Alameda Itu,Jardim Paulista,64,2,1,Apartamento,5900,7927,-0.2821875369902152,0.03257732861801848,-0.05536504964913233,-0.3049752580213291,0,-0.2019109648234752,0
Avenida Macuco,Moema,98,3,2,Apartamento,9300,11480,0.1772496539244596,1.1073515253255395,0.8278139635038533,2.1124151427538527,0,2.8378260218241946,0
Rua Alcantarilla,Vila Andrade,135,4,4,Apartamento,3500,5907,0.6772254205080762,2.1821257220330605,2.594171989809824,5.453523132350961,1,7.05276378060883,1
Rua Jacques Félix,Vila Nova Conceição,57,1,1,Apartamento,3940,5677,-0.37677754688441295,-1.0421968680895024,-0.05536504964913233,-1.4743394646230477,0,-1.5941885165512422,0
Rua Havaí,Sumaré,193,3,2,Apartamento,14000,17270,1.460971216774286,1.1073515253255395,0.8278139635038533,3.396136705603679,0,4.707183228673323,1
Alameda Jaú,Jardim Paulista,110,3,1,Apartamento,4450,7136,0.33940395660022715,1.1073515253255395,-0.05536504964913233,1.3913904322766344,0,1.9577869139265653,0
Rua Major Sertório,Vila Buarque,42,1,1,Studio e kitnet,1750,2424,-0.5794704252291224,-1.0421968680895024,-0.05536504964913233,-1.6770323429677572,0,2.732645245312697,1
Rua José Gonçalves,Vila Andrade,117,3,2,Apartamento,2200,4065,0.4339939664944249,1.1073515253255395,0.8278139635038533,2.3691594553238176,0,3.21169746319402,1
Rua Nicolau Pereira Lima,Conjunto Residencial Butantã,75,3,1,Apartamento,2430,3305,-0.13354609287076158,1.1073515253255395,-0.05536504964913233,0.9184403828056455,0,1.2690763640347813,0
Rua Senador Vergueiro,Santo Amaro,300,4,2,Casa em condomínio,15000,21140,2.90684708229988,2.1821257220330605,0.8278139635038533,5.916786767836794,1,3.6860582268045476,0
Rua Morgado de Mateus,Vila Mariana,180,3,2,Apartamento,8000,10010,1.2853040555422046,1.1073515253255395,0.8278139635038533,3.220469544371597,0,4.451376452999231,1
Rua Rainha Vitória Eugênia,Vila Campestre,51,2,1,Apartamento,2350,2885,-0.4578546982222967,0.03257732861801848,-0.05536504964913233,-0.48064241925341056,0,-0.45771774049756647,0
Rua Maracá,Vila Guarani (z Sul),62,2,1,Apartamento,1870,3124,-0.3092132541028431,0.03257732861801848,-0.05536504964913233,-0.332000975133957,0,-0.24126585338872003,0
Alameda dos Arapanés,Moema,63,2,1,Apartamento,7000,8048,-0.29570039554652916,0.03257732861801848,-0.05536504964913233,-0.318488116577643,0,-0.22158840910609762,0
Rua Alves Guimarães,Pinheiros,75,1,1,Apartamento,4600,6447,-0.13354609287076158,-1.0421968680895024,-0.05536504964913233,-1.2311080106093961,0,-1.239994519464039,0
Rua Antônio Borba,Vila Madalena,88,2,2,Apartamento,3800,5693,0.04212106836131996,0.03257732861801848,0.8278139635038533,0.9025123604831917,0,1.3865161372485604,0
Rua Lúcia Caiaffa,Vila Pereira Barreto,100,3,2,Apartamento,2856,4205,0.20427537103708754,1.1073515253255395,0.8278139635038533,2.1394408598664802,0,2.877180910389439,0
Rua Treze de Maio,Bela Vista,160,3,1,Apartamento,4500,6254,1.0150468844159253,1.1073515253255395,-0.05536504964913233,2.0670333600923323,0,2.9416591280576854,0
Rua Francisco Leitão,Pinheiros,90,2,2,Apartamento,6332,8915,0.06914678547394788,0.03257732861801848,0.8278139635038533,0.9295380775958196,0,1.4258710258138052,0
Rua Visconde da Luz,Vila Nova Conceição,69,3,1,Apartamento,5500,6811,-0.21462324420864537,1.1073515253255395,-0.05536504964913233,0.8373632314677618,0,1.1510116983390468,0
Avenida Eusébio Matoso,Pinheiros,46,1,1,Studio e kitnet,6010,8101,-0.5254189910038666,-1.0421968680895024,-0.05536504964913233,-1.6229809087425011,0,3.167377900579,1
Rua Renascença,Vila Congonhas,29,1,1,Apartamento,3215,4276,-0.7551375864612039,-1.0421968680895024,-0.05536504964913233,-1.8526995041998384,0,-2.1451569564646698,0
Rua Pintassilgo,Vila Uberabinha,47,1,1,Apartamento,3150,5352,-0.5119061324475526,-1.0421968680895024,-0.05536504964913233,-1.609468050186187,0,-1.790962959377466,0
Alameda dos Jurupis,Moema,31,1,0,Studio e kitnet,3800,4403,-0.728111869348576,-1.0421968680895024,-0.9385440628021179,-2.708852800240196,0,-0.6178425043924132,0
Rua Humberto I,Vila Mariana,23,1,0,Studio e kitnet,3160,3909,-0.8362147377990877,-1.0421968680895024,-0.9385440628021179,-2.8169556686907082,0,-1.4873078149250194,0
Rua Doutor Joaquim Gomes de Souza,Jardim Pinheiros,60,2,1,Apartamento,2125,2809,-0.336238971215471,0.03257732861801848,-0.05536504964913233,-0.3590266922465849,0,-0.28062074195396486,0
Avenida Doutor Altino Arantes,Vila Clementino,138,4,2,Apartamento,4846,6876,0.7177639961770181,2.1821257220330605,0.8278139635038533,3.7277036817139324,1,4.8794592348785,1
Rua Renascença,Vila Congonhas,29,1,1,Studio e kitnet,3215,4276,-0.7551375864612039,-1.0421968680895024,-0.05536504964913233,-1.8526995041998384,0,1.319764115697212,0
